점수,근거,구매글번호,구매제목,구매링크,판매글번호,판매제목,판매글쓴이,판매링크,발견일시,판매수집일,중개문구,판매업체,판매담당자,판매연락처,판매수량
4,품목:목살 / 브랜드 일치,93898,잉카롭사 목살(진공) 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93898,217055,잉카롭사 목살(진공) 정리합니다.,신성,https://cafe.daum.net/meetpeople/HoUW/217055,2026-07-07 23:12:21,,,,,,
4,품목:목전지 / 브랜드 일치,93901,캐나다 [메이플 목전지] 구매 합니다.,https://cafe.daum.net/meetpeople/HoTs/93901,218854,메이플(MAPLE) 목전지 판매합니다,(주)더한양 최진우,https://cafe.daum.net/meetpeople/HoUW/218854,2026-07-07 23:12:22,,,,,,
4,품목:목전지 / 브랜드 일치,93901,캐나다 [메이플 목전지] 구매 합니다.,https://cafe.daum.net/meetpeople/HoTs/93901,218021,메이플 목전지 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/218021,2026-07-07 23:12:23,,,,,,
4,품목:목전지 / 브랜드 일치,93901,캐나다 [메이플 목전지] 구매 합니다.,https://cafe.daum.net/meetpeople/HoTs/93901,217891,메이플(MAPLE) 목전지 판매합니다,(주)더한양 최진우,https://cafe.daum.net/meetpeople/HoUW/217891,2026-07-07 23:12:23,,,,,,
4,품목:목전지 / 브랜드 일치,93901,캐나다 [메이플 목전지] 구매 합니다.,https://cafe.daum.net/meetpeople/HoTs/93901,216440,메이플 목전지 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/216440,2026-07-07 23:12:23,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,218928,스미스필드 목전지 판매합니다 .,김태양,https://cafe.daum.net/meetpeople/HoUW/218928,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,218896,스미스필드 413 목전지 판매합니다.,팜플러스,https://cafe.daum.net/meetpeople/HoUW/218896,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,218121,스미스필드 목전지 판매합니다.,S&C Korea,https://cafe.daum.net/meetpeople/HoUW/218121,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,217986,스미스필드 목전지 판매합니다,슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/217986,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,217807,스미스필드 목전지 판매합니다,슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/217807,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,217541,"스미스필드 , 시보드4피 목전지 판매합니다",슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/217541,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,216552,"스미스필드목전지(717,320M) 판매합니다~!!",이시스,https://cafe.daum.net/meetpeople/HoUW/216552,2026-07-07 23:12:25,,,,,,
4,품목:목전지 / 브랜드 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,216266,"스미스필드목전지(717,320M) 판매합니다~!!",이시스,https://cafe.daum.net/meetpeople/HoUW/216266,2026-07-07 23:12:25,,,,,,
3,품목:닭정육 / 원산지 일치,93892,씨에라 브라질 닭정육 판매 합니다,https://cafe.daum.net/meetpeople/HoTs/93892,217053,브라질 닭정육 판매합니다,(주)엠비케이디,https://cafe.daum.net/meetpeople/HoUW/217053,2026-07-07 23:12:12,,,,,,
3,품목:닭정육 / 원산지 일치,93892,씨에라 브라질 닭정육 판매 합니다,https://cafe.daum.net/meetpeople/HoTs/93892,216230,브라질 SEARA 닭정육 판매 합니다,줄리엔-원선,https://cafe.daum.net/meetpeople/HoUW/216230,2026-07-07 23:12:12,,,,,,
3,품목:차돌양지 / 원산지 일치,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,216508,호주산 TBS 차돌양지 팝니다.,김동구,https://cafe.daum.net/meetpeople/HoUW/216508,2026-07-07 23:12:14,,,,,,
3,품목:차돌양지 / 원산지 일치,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,216210,호주산 TBS 차돌양지 팝니다.,김동구,https://cafe.daum.net/meetpeople/HoUW/216210,2026-07-07 23:12:14,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,218662,스페인산 리테라미트 돈등심 판매합니다.,레인보우미트,https://cafe.daum.net/meetpeople/HoUW/218662,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,218603,스페인 마프리제스 돈등심 판매합니다~!,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/218603,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,218288,스페인 마프리제스 돈등심 판매합니다~!,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/218288,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217955,스페인 마프리제스 돈등심 판매합니다~!,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/217955,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217904,스페인 돈등심 판매합니다(프리셀바&주이아) ◈◈◈◈◈,큐미트,https://cafe.daum.net/meetpeople/HoUW/217904,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217845,스페인 마프리제스 돈등심 판매합니다~,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/217845,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217333,스페인 돈등심 판매합니다(프리셀바&주이아) ◈◈◈◈◈,큐미트,https://cafe.daum.net/meetpeople/HoUW/217333,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217299,스페인 마프리제스 돈등심 판매합니다~!,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/217299,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217269,스페인산 리테라 돈등심 판매합니다.,레인보우미트,https://cafe.daum.net/meetpeople/HoUW/217269,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,217034,스페인 마프리제스 돈등심 판매합니다~!,뇽뇽,https://cafe.daum.net/meetpeople/HoUW/217034,2026-07-07 23:12:17,,,,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,216456,스페인 돈등심 판매합니다(프리셀바&주이아) ◈◈◈◈◈,큐미트,https://cafe.daum.net/meetpeople/HoUW/216456,2026-07-07 23:12:17,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,218963,"목살 판매합니다,스페인,모돈,사진첨부",장구지계,https://cafe.daum.net/meetpeople/HoUW/218963,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,218059,스페인 목살 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/218059,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,217619,스페인 목살 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/217619,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,217574,스페인 목살 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/217574,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,217150,스페인 목살(듀록) 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/217150,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,216829,스페인 목살(듀록) 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/216829,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,216679,스페인 목살(듀록) 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/216679,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,216480,스페인 목살(듀록)판매합니다,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/216480,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,216392,스페인 목살(듀록)판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/216392,2026-07-07 23:12:18,,,,,,
3,품목:목살 / 원산지 일치,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,216193,스페인 목살(듀록)판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/216193,2026-07-07 23:12:18,,,,,,
3,품목:뼈삼겹 / 원산지 일치,93897,칠레산 뼈삼겹 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93897,216444,칠레산 뼈삼겹 판매합니다!,(주)미성피앤비 한준규,https://cafe.daum.net/meetpeople/HoUW/216444,2026-07-07 23:12:20,,,,,,
3,품목:잡육 / 원산지 일치,93904,돈연골잡육(국산) 구합니다,https://cafe.daum.net/meetpeople/HoTs/93904,219000,국내산 한우 잡육 판매합니다,kty271,https://cafe.daum.net/meetpeople/HoUW/219000,2026-07-07 23:12:24,,,,,,
3,품목:잡육 / 원산지 일치,93904,돈연골잡육(국산) 구합니다,https://cafe.daum.net/meetpeople/HoTs/93904,217189,젖소잡육(국산)판매합니다,사골조아,https://cafe.daum.net/meetpeople/HoUW/217189,2026-07-07 23:12:24,,,,,,
3,품목:잡육 / 원산지 일치,93904,돈연골잡육(국산) 구합니다,https://cafe.daum.net/meetpeople/HoTs/93904,216939,젖소잡육(국산)판매합니다,사골조아,https://cafe.daum.net/meetpeople/HoUW/216939,2026-07-07 23:12:24,,,,,,
3,품목:잡육 / 원산지 일치,93904,돈연골잡육(국산) 구합니다,https://cafe.daum.net/meetpeople/HoTs/93904,216279,국내산 돈잡육 판매합니다,최선생,https://cafe.daum.net/meetpeople/HoUW/216279,2026-07-07 23:12:24,,,,,,
2,품목:냉장 토시 / 냉장,93885,미국 브랜드무관 ch 냉장 토시,https://cafe.daum.net/meetpeople/HoTs/93885,218426,스위프트 1311 CH 냉장 토시,(주)어흥 이재명,https://cafe.daum.net/meetpeople/HoUW/218426,2026-07-07 23:12:13,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,218496,TBS(S)목심 팔아요.!!!!,서버밴,https://cafe.daum.net/meetpeople/HoUW/218496,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,218128,놀란 끝목심 판매 합니다.,김승용,https://cafe.daum.net/meetpeople/HoUW/218128,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,218107,윙햄 S 목심 판매합니다.,정식,https://cafe.daum.net/meetpeople/HoUW/218107,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,217689,호주산곡물목심팔아요.!!!!,서버밴,https://cafe.daum.net/meetpeople/HoUW/217689,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,217560,콜스 YP 목심 판매합니다.,정식,https://cafe.daum.net/meetpeople/HoUW/217560,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,217504,호주산목심 팔아요.!!!!,서버밴,https://cafe.daum.net/meetpeople/HoUW/217504,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,217413,스탠브룩 yp 목심 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/217413,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,216433,라운드스톤 목심 판매합니다,에이젯광주 백윤주,https://cafe.daum.net/meetpeople/HoUW/216433,2026-07-07 23:12:06,,,,,,
1,품목:목심,93886,미국산 아이비피 목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93886,216248,윙햄 S 목심 판매합니다,막앙네,https://cafe.daum.net/meetpeople/HoUW/216248,2026-07-07 23:12:06,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218977,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/218977,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218825,호주산 S 갈비 3립,좋은사람,https://cafe.daum.net/meetpeople/HoUW/218825,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218751,하비 S 갈비 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/218751,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218605,"뉴질랜드 PS갈비 정리합니다 (LA,찜용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/218605,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218479,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/218479,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218351,하비 S 갈비 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/218351,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,218093,"뉴질랜드 PS갈비 정리합니다(찜,LA용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/218093,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,217966,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/217966,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,217247,"뉴질랜드 PS갈비 정리합니다 (LA, 찜용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/217247,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,217084,하비 S 갈비 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/217084,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,216805,"뉴질랜드 PS갈비 정리합니다( LA,찜용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/216805,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,216735,하비 s 갈비 팝니다,권혁만,https://cafe.daum.net/meetpeople/HoUW/216735,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,216564,"뉴질랜드 PS갈비 정리합니다 (찜,LA용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/216564,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,216441,"뉴질랜드 PS갈비 정리합니다(찜,LA용)",미트시즌,https://cafe.daum.net/meetpeople/HoUW/216441,2026-07-07 23:12:07,,,,,,
1,품목:갈비,93882,IBP 278 CAB 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93882,216385,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/216385,2026-07-07 23:12:07,,,,,,
1,품목:삼겹양지,93878,미국산 엑셀 삼겹양지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93878,218757,미산 삼겹양지 판매합니다,김태양,https://cafe.daum.net/meetpeople/HoUW/218757,2026-07-07 23:12:08,,,,,,
1,품목:삼겹양지,93878,미국산 엑셀 삼겹양지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93878,218468,크렉스톤 삼겹양지 판매합니다,슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/218468,2026-07-07 23:12:08,,,,,,
1,품목:삼겹양지,93878,미국산 엑셀 삼겹양지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93878,218236,크렉스톤 삼겹양지 판매합니다,슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/218236,2026-07-07 23:12:08,,,,,,
1,품목:삼겹양지,93878,미국산 엑셀 삼겹양지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93878,218101,미산 삼겹양지 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/218101,2026-07-07 23:12:08,,,,,,
1,품목:갈비,93874,미국산 아이비피 245E CH 갈비 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93874,218751,하비 S 갈비 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/218751,2026-07-07 23:12:08,,,,,,
